origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2017-05,random forest,6,2017-11,-0.2125776087731358,-0.1306877936767514,101,0.2970897056369691,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",0.0818898150963844,0.27564002906398327
2017-05,gradient boosting,6,2017-11,-0.24079091944754885,-0.1306877936767514,101,0.2970897056369691,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",0.11010312577079745,0.3706056577582622
2017-05,ordinary least squares,12,2018-05,-0.636742652215416,-0.778073330394462,101,0.2970897056369691,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",-0.141330678179046,0.47571718406071606
2017-05,ridge,12,2018-05,-0.7855591947022431,-0.778073330394462,101,0.2970897056369691,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.007485864307781087,0.025197319751390147
2017-05,random forest,12,2018-05,-0.7961028021333215,-0.778073330394462,101,0.2970897056369691,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.018029471738859493,0.060686962209625446
2017-05,gradient boosting,12,2018-05,-0.8616618374458959,-0.778073330394462,101,0.2970897056369691,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.08358850705143384,0.2813578036041929
2017-06,ordinary least squares,1,2017-07,-1.721006518552474,-1.3716236910436208,102,0.29414294558051923,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.3493828275088533,1.1877994449920017
2017-06,ridge,1,2017-07,-1.7273461068581286,-1.3716236910436208,102,0.29414294558051923,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.3557224158145078,1.2093521913723126
2017-06,random forest,1,2017-07,-1.7563922725566377,-1.3716236910436208,102,0.29414294558051923,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.38476858151301685,1.3081006609002275
2017-06,gradient boosting,1,2017-07,-1.6930274312625118,-1.3716236910436208,102,0.29414294558051923,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.32140374021889095,1.0926787300119332
2017-06,ordinary least squares,3,2017-09,-0.7712424126862272,-0.7444467340021905,102,0.29414294558051923,4,"sin_year, cos_year, year_fraction, flux_lag12",0.02679567868403665,0.09109747177907944
2017-06,ridge,3,2017-09,-0.7668034640362777,-0.7444467340021905,102,0.29414294558051923,4,"sin_year, cos_year, year_fraction, flux_lag12",0.022356730034087224,0.07600634443217423
2017-06,random forest,3,2017-09,-0.9292845955862054,-0.7444467340021905,102,0.29414294558051923,4,"sin_year, cos_year, year_fraction, flux_lag12",0.18483786158401483,0.628394678033905
2017-06,gradient boosting,3,2017-09,-0.7840888799811868,-0.7444467340021905,102,0.29414294558051923,4,"sin_year, cos_year, year_fraction, flux_lag12",0.03964214597899629,0.13477170394400834
2017-06,ordinary least squares,6,2017-12,-0.3504105126662247,-0.4928311284175383,102,0.29414294558051923,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.1424206157513136,0.4841884460979776
2017-06,ridge,6,2017-12,-0.31483000274131123,-0.4928311284175383,102,0.29414294558051923,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.17800112567622706,0.6051517751851053
2017-06,random forest,6,2017-12,-0.2961110408865695,-0.4928311284175383,102,0.29414294558051923,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.1967200875309688,0.6687907715846215
2017-06,gradient boosting,6,2017-12,-0.23256821730129723,-0.4928311284175383,102,0.29414294558051923,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.26026291111624106,0.884817790216207
2017-06,ordinary least squares,12,2018-06,-1.5226150383155725,-1.451765448609288,102,0.29414294558051923,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.07084958970628463,0.24086788675640747
2017-06,ridge,12,2018-06,-1.6352521359203904,-1.451765448609288,102,0.29414294558051923,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.18348668731110251,0.6238010806241638
2017-06,random forest,12,2018-06,-1.7170298811157898,-1.451765448609288,102,0.29414294558051923,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.2652644325065019,0.9018215003694111
2017-06,gradient boosting,12,2018-06,-1.6158287762579326,-1.451765448609288,102,0.29414294558051923,7,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13, soil_temp_f_lag12, wte_m_lag12",0.16406332764864473,0.5577673376624759
2017-07,ordinary least squares,1,2017-08,-1.275541741318109,-1.283633113388049,103,0.29238537692403443,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.00809137206994004,0.027673655074898922
2017-07,ridge,1,2017-08,-1.29684890416071,-1.283633113388049,103,0.29238537692403443,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.013215790772661107,0.045199903332014936
2017-07,random forest,1,2017-08,-1.3257285074133558,-1.283633113388049,103,0.29238537692403443,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.04209539402530682,0.14397229597512928
2017-07,gradient boosting,1,2017-08,-1.304891527635057,-1.283633113388049,103,0.29238537692403443,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.02125841424700803,0.07270683120562231
2017-07,ordinary least squares,3,2017-10,-0.36384804446867547,-0.4000628493107893,103,0.29238537692403443,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.03621480484211381,0.12385983602566723
2017-07,ridge,3,2017-10,-0.36225762961721614,-0.4000628493107893,103,0.29238537692403443,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.037805219693573144,0.12929928333384277
2017-07,random forest,3,2017-10,-0.47649019960779837,-0.4000628493107893,103,0.29238537692403443,4,"sin_year, cos_year, year_fraction, flux_lag12",0.07642735029700909,0.26139251935593866
2017-07,gradient boosting,3,2017-10,-0.43697883352171407,-0.4000628493107893,103,0.29238537692403443,4,"sin_year, cos_year, year_fraction, flux_lag12",0.03691598421092479,0.12625797021482388
2017-07,ordinary least squares,6,2018-01,-0.25257371471284595,-0.3350201368019978,103,0.29238537692403443,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.08244642208915187,0.2819786097256585
2017-07,ridge,6,2018-01,-0.24169549703423288,-0.3350201368019978,103,0.29238537692403443,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.09332463976776495,0.3191836772056214
2017-07,random forest,6,2018-01,-0.1405555527897961,-0.3350201368019978,103,0.29238537692403443,5,"sin_year, cos_year, year_fraction, flux_lag12, atm_temp_f_lag6",-0.19446458401220174,0.665096818650839
