date,fch4_mean,fch4_n,fch4_sd,fch4_se,frac_site_aggregated,frac_tga100a,frac_li7700,n_analyzers,is_mixed
2017-12-04,20.75065384615385,26,6.962408295653496,1.3654406061975948,0.0,0.8846153846153846,0.11538461538461539,2,True
2017-12-05,20.68025,36,4.438973609647038,0.739828934941173,0.0,0.8333333333333334,0.16666666666666666,2,True
2017-12-06,17.6176,45,4.750609479558673,0.7081790487232059,0.0,0.9333333333333333,0.06666666666666667,2,True
2017-12-07,16.777690476190475,42,4.387680789065716,0.6770338443171547,0.0,0.8571428571428571,0.14285714285714285,2,True
2017-12-08,17.921325581395347,43,4.809970090595703,0.7335135621584338,0.0,0.9302325581395349,0.06976744186046512,2,True
2017-12-09,15.966354838709677,31,4.713420630132552,0.8465553358541886,0.0,0.9032258064516129,0.0967741935483871,2,True
2017-12-10,15.23967741935484,31,3.045082564694503,0.5469129737284226,0.0,1.0,0.0,1,False
2017-12-11,19.4681,30,7.258319247594445,1.3251817271604673,0.0,0.8333333333333334,0.16666666666666666,2,True
2017-12-12,15.519874999999999,8,2.5399940066014786,0.8980234931205469,0.0,1.0,0.0,1,False
2017-12-13,15.911285714285714,42,3.070111075179086,0.47372842365585277,0.0,0.9761904761904762,0.023809523809523808,2,True
2017-12-14,17.133378378378378,37,2.7656394112126863,0.45466831845515027,0.0,1.0,0.0,1,False
2017-12-15,14.54465625,32,4.206623261610313,0.7436329585454311,0.0,1.0,0.0,1,False
2017-12-16,11.164941176470588,17,3.9409952180665653,0.9558317384789737,0.0,0.9411764705882353,0.058823529411764705,2,True
2017-12-18,19.584125,8,4.0157907756220865,1.4197964446343811,0.0,1.0,0.0,1,False
2017-12-19,19.87378947368421,38,9.555198050920694,1.5500578070062474,0.0,0.8157894736842105,0.18421052631578946,2,True
2017-12-20,13.565115384615384,26,4.993842931666338,0.9793731752455407,0.0,0.8846153846153846,0.11538461538461539,2,True
2017-12-21,10.583375,16,3.5315547072075786,0.8828886768018946,0.0,0.8125,0.1875,2,True
2017-12-22,14.241333333333333,18,5.084975608710082,1.1985402450290306,0.0,0.9444444444444444,0.05555555555555555,2,True
2017-12-23,14.35388888888889,18,3.022010762017838,0.7122947675471798,0.0,1.0,0.0,1,False
2017-12-24,17.61896875,32,10.853694817551318,1.918680301604956,0.0,0.9375,0.0625,2,True
2017-12-25,14.242954545454547,22,3.8545186405330107,0.8217861353676915,0.0,0.8636363636363636,0.13636363636363635,2,True
2017-12-26,13.648432432432433,37,3.341978801220589,0.5494179305166368,0.0,0.9459459459459459,0.05405405405405406,2,True
2017-12-27,11.91975,8,11.331359995920296,4.006240746590605,0.0,0.5,0.5,2,True
2017-12-29,13.205516129032258,31,1.9119686690418989,0.34339971026900107,0.0,0.9032258064516129,0.0967741935483871,2,True
2017-12-30,14.360454545454544,33,3.5472420633052115,0.6174955834876243,0.0,0.9393939393939394,0.06060606060606061,2,True
2017-12-31,11.98532,25,3.2169003030868084,0.6433800606173616,0.0,0.88,0.12,2,True
2018-01-01,11.692846153846155,39,3.699558384302969,0.5924034539725654,0.0,0.8717948717948718,0.1282051282051282,2,True
2018-01-02,14.618699999999999,30,4.521166863039705,0.8254483590439053,0.0,0.7333333333333333,0.26666666666666666,2,True
2018-01-03,17.9179375,32,20.02386943035011,3.5397534649486433,0.0,0.875,0.125,2,True
2018-01-04,8.04175,8,3.74311679715486,1.323391635020736,0.0,0.375,0.625,2,True
2018-01-05,7.1129999999999995,10,2.5449361485113924,0.8047794728992532,0.0,0.7,0.3,2,True
2018-01-07,16.064470588235295,17,4.087322230349093,0.9913212518626158,0.0,0.9411764705882353,0.058823529411764705,2,True
2018-01-08,17.1391875,16,3.9445464499525578,0.9861366124881394,0.0,1.0,0.0,1,False
2018-01-11,17.28667741935484,31,4.766748482191306,0.8561333008296405,0.0,0.7741935483870968,0.22580645161290322,2,True
2018-01-12,22.83359375,32,32.946931441490605,5.82424966039157,0.0,0.90625,0.09375,2,True
2018-01-13,10.581125,8,6.093315574991055,2.154312381492891,0.0,0.625,0.375,2,True
2018-01-15,14.766347826086955,46,3.1730112176668412,0.4678349808342312,0.0,0.9565217391304348,0.043478260869565216,2,True
2018-01-16,13.285388888888889,18,3.7319177397606014,0.8796214468716983,0.0,0.8888888888888888,0.1111111111111111,2,True
2018-01-17,13.973055555555556,18,2.6850409893294156,0.6328702304395555,0.0,1.0,0.0,1,False
2018-01-18,14.92825,20,2.9753578090887256,0.6653102318507231,0.0,1.0,0.0,1,False
2018-01-19,15.7943125,16,2.1807030278864965,0.5451757569716241,0.0,1.0,0.0,1,False
2018-01-21,10.808095238095238,21,2.5533418083907584,0.5571848624783848,0.0,0.9523809523809523,0.047619047619047616,2,True
2018-01-22,12.9275625,32,2.653508425407704,0.4690784503853564,0.0,0.96875,0.03125,2,True
2018-01-23,11.357161290322582,31,5.2584675150134395,0.9444486462319733,0.0,0.9032258064516129,0.0967741935483871,2,True
2018-01-26,14.571722222222222,18,3.0728712728451746,0.7242827049140537,0.0,1.0,0.0,1,False
2018-01-27,14.743318181818182,44,3.450922874696506,0.5202461979919525,0.0,1.0,0.0,1,False
2018-01-28,13.59506976744186,43,3.2342384574700915,0.4932167408789176,0.0,0.9534883720930233,0.046511627906976744,2,True
2018-01-29,16.83091304347826,23,20.10772050032941,4.192749558149617,0.0,0.782608695652174,0.21739130434782608,2,True
2018-01-31,14.056413043478262,46,4.4765780461622295,0.6600354240062265,0.0,0.782608695652174,0.21739130434782608,2,True
2018-02-01,13.93968888888889,45,3.507349438369134,0.5228447843359395,0.0,0.9333333333333333,0.06666666666666667,2,True
2018-02-03,11.644608695652176,23,1.7061240959643114,0.35575146617865483,0.0,1.0,0.0,1,False
2018-02-04,12.071058823529413,34,3.0987522409802946,0.5314316250352991,0.0,0.9411764705882353,0.058823529411764705,2,True
2018-02-05,17.622333333333334,24,16.10688825550616,3.2878047975014315,0.0,0.9166666666666666,0.08333333333333333,2,True
2018-02-06,11.083777777777776,9,2.454007170821724,0.8180023902739081,0.0,0.8888888888888888,0.1111111111111111,2,True
2018-02-07,28.752,25,46.39678666944512,9.279357333889024,0.0,0.92,0.08,2,True
2018-02-08,14.837782608695653,23,8.889003512801247,1.8534853590230316,0.0,0.8695652173913043,0.13043478260869565,2,True
2018-02-09,14.644724137931034,29,19.81703355683213,3.679930748001927,0.0,0.9655172413793104,0.034482758620689655,2,True
2018-02-10,39.44588888888889,9,46.429175508090935,15.476391836030311,0.0,0.8888888888888888,0.1111111111111111,2,True
2018-02-11,13.398625,32,3.2530476008734306,0.575063004525058,0.0,0.90625,0.09375,2,True
2018-02-12,12.524363636363637,22,9.277473011575912,1.9779638920378269,0.0,0.8636363636363636,0.13636363636363635,2,True
2018-02-15,14.702244444444444,45,2.8352749277912395,0.42265783156280123,0.0,0.9555555555555556,0.044444444444444446,2,True
2018-02-16,10.833874999999999,8,2.576060416189252,0.9107748945168299,0.0,0.75,0.25,2,True
2018-02-17,13.059821428571428,28,2.938151649435299,0.5552584699000022,0.0,0.9285714285714286,0.07142857142857142,2,True
2018-02-18,11.6680625,16,3.8241389526489034,0.9560347381622258,0.0,1.0,0.0,1,False
2018-02-19,10.58314705882353,34,2.018923732666596,0.3462425636629539,0.0,0.9705882352941176,0.029411764705882353,2,True
2018-02-20,12.11158620689655,29,1.859435561769858,0.3452885154612902,0.0,0.9655172413793104,0.034482758620689655,2,True
2018-02-23,12.557368421052631,19,1.9614476289642786,0.44998694724751326,0.0,1.0,0.0,1,False
2018-02-24,14.879285714285714,14,15.208094233656636,4.064534152008252,0.0,0.9285714285714286,0.07142857142857142,2,True
2018-02-25,13.513428571428571,28,2.927210003077401,0.5531906931002442,0.0,1.0,0.0,1,False
2018-03-05,14.144466666666666,15,6.193329785995191,1.5991108745819813,0.0,0.6666666666666666,0.3333333333333333,2,True
2018-03-06,10.54715,40,2.350802498547993,0.3716945112313163,0.0,1.0,0.0,1,False
2018-03-07,17.3642,30,16.48862251915879,3.0103968319769754,0.0,0.9666666666666667,0.03333333333333333,2,True
2018-03-08,11.810967741935483,31,3.2489795678425035,0.5835339565611735,0.0,1.0,0.0,1,False
2018-03-09,8.834333333333333,18,11.19294708077105,2.638202927425127,0.0,0.8888888888888888,0.1111111111111111,2,True
2018-03-11,11.998774193548387,31,3.60827524550329,0.6480653652643538,0.0,0.9032258064516129,0.0967741935483871,2,True
2018-03-12,12.16165,40,3.3912488248885087,0.5362035199508599,0.0,0.95,0.05,2,True
2018-03-13,13.0686875,32,4.7622380848307975,0.8418527108521734,0.0,0.90625,0.09375,2,True
2018-03-14,14.213216216216216,37,3.275378155734551,0.538468851844849,0.0,0.972972972972973,0.02702702702702703,2,True
2018-03-15,11.573189189189188,37,7.674025254200179,1.2616019803462464,0.0,1.0,0.0,1,False
2018-03-16,10.024066666666666,15,3.3729678636956812,0.8708965575590788,0.0,0.7333333333333333,0.26666666666666666,2,True
2018-03-17,13.312,18,3.282387939935695,0.7736662569378241,0.0,0.8888888888888888,0.1111111111111111,2,True
2018-03-18,7.722,12,5.332393305415155,1.5393293551531992,0.0,0.75,0.25,2,True
2018-03-19,12.618105263157895,19,4.327848848443157,0.9928766196464524,0.0,1.0,0.0,1,False
2018-03-20,11.86042857142857,14,3.47790683544628,0.9295097000970827,0.0,0.9285714285714286,0.07142857142857142,2,True
2018-03-21,11.134904761904762,21,5.82136926250828,1.2703269187492117,0.0,0.8571428571428571,0.14285714285714285,2,True
2018-03-22,7.713055555555556,18,9.924395085860974,2.339202354795581,0.0,0.8333333333333334,0.16666666666666666,2,True
2018-03-23,10.501315789473685,19,9.893270170803717,2.2696718366146724,0.0,0.6842105263157895,0.3157894736842105,2,True
2018-03-24,12.505315789473684,19,4.112987533447238,0.9435840533862697,0.0,0.7368421052631579,0.2631578947368421,2,True
2018-03-27,12.202,12,3.8772539016914815,1.119266791929052,0.0,1.0,0.0,1,False
2018-03-28,13.11592857142857,28,6.600405071343735,1.2473593122189328,0.0,0.9642857142857143,0.03571428571428571,2,True
2018-03-29,11.270955555555556,45,3.963013086687013,0.5907711105035618,0.0,0.9111111111111111,0.08888888888888889,2,True
2018-03-30,11.489138888888888,36,3.0278001646907917,0.5046333607817987,0.0,0.7777777777777778,0.2222222222222222,2,True
2018-03-31,13.895340909090908,44,4.625283719484609,0.6972877566577221,0.0,0.75,0.25,2,True
2018-04-01,15.23005,40,3.7318897663523143,0.5900635819173458,0.0,0.925,0.075,2,True
2018-04-02,11.48292,25,3.4784029371729392,0.6956805874345878,0.0,0.96,0.04,2,True
2018-04-03,11.906413043478262,46,2.429578752478041,0.358221843897737,0.0,0.9565217391304348,0.043478260869565216,2,True
2018-04-04,13.38051851851852,27,4.19693222549675,0.8076999833870545,0.0,0.9629629629629629,0.037037037037037035,2,True
2018-04-05,12.459517241379311,29,3.1562575218658844,0.5861023078967491,0.0,0.9655172413793104,0.034482758620689655,2,True
2018-04-06,14.88048,25,5.184503842542057,1.0369007685084113,0.0,0.8,0.2,2,True
2018-04-07,16.1958,40,9.529827004106902,1.5067979520178305,0.0,0.95,0.05,2,True
2018-04-08,10.885176470588235,17,3.9590049607713005,0.9601997426826102,0.0,0.8823529411764706,0.11764705882352941,2,True
2018-04-09,14.903096774193548,31,3.9559528254251513,0.7105101020141579,0.0,1.0,0.0,1,False
2018-04-11,15.589875000000001,16,15.903486120449607,3.9758715301124017,0.0,0.875,0.125,2,True
2018-04-12,11.981117647058824,17,6.154135874377013,1.4925971908505482,0.0,0.9411764705882353,0.058823529411764705,2,True
2018-04-13,9.69509756097561,41,3.162696735421198,0.4939302468835419,0.0,1.0,0.0,1,False
2018-04-14,11.074342857142856,35,3.5287063030392947,0.5964602291401988,0.0,0.8285714285714286,0.17142857142857143,2,True
2018-04-15,10.973931034482758,29,3.2198848796084363,0.5979176116100645,0.0,0.9310344827586207,0.06896551724137931,2,True
2018-04-16,11.862238095238094,21,2.5846189449271217,0.5640100932259731,0.0,0.9523809523809523,0.047619047619047616,2,True
2018-04-17,12.125970588235294,34,2.654605197893746,0.4552610355507271,0.0,1.0,0.0,1,False
2018-04-18,9.95637037037037,27,3.4386077140895277,0.6617603631223709,0.0,0.9259259259259259,0.07407407407407407,2,True
2018-04-19,9.561941176470588,17,3.810790640906888,0.92425248997496,0.0,0.9411764705882353,0.058823529411764705,2,True
2018-04-20,5.4421,10,2.5471831260782527,0.8054900295955114,0.0,0.7,0.3,2,True
2018-04-21,11.788076923076924,13,21.24709580335447,5.892884105668483,0.0,0.7692307692307693,0.23076923076923078,2,True
2018-04-22,7.298416666666667,12,1.7110438843707152,0.4939358236183477,0.0,0.75,0.25,2,True
2018-04-23,41.73435,20,56.76849483117699,12.693821342285718,0.0,0.9,0.1,2,True
2018-04-24,23.099032258064515,31,12.021395108954342,2.159106299326939,0.0,0.9032258064516129,0.0967741935483871,2,True
2018-04-26,22.941137931034483,29,6.574611660037081,1.2208747355933742,0.0,0.9310344827586207,0.06896551724137931,2,True
2018-04-27,27.299153846153846,26,56.06679605519995,10.995603351926597,0.0,0.8846153846153846,0.11538461538461539,2,True
2018-04-28,20.0839,20,35.17286880821637,7.864892561885382,0.0,0.85,0.15,2,True
2018-05-01,20.798815789473686,38,12.49554252384223,2.027044666017562,0.0,0.9736842105263158,0.02631578947368421,2,True
2018-05-02,17.65243333333333,30,4.135738058497629,0.7550790088572572,0.0,0.9666666666666667,0.03333333333333333,2,True
2018-05-03,20.396521739130435,23,4.236885239606666,0.8834516431636529,0.0,1.0,0.0,1,False
2018-05-04,23.54758064516129,31,7.466480374644149,1.3410194627649499,0.0,0.8709677419354839,0.12903225806451613,2,True
2018-05-05,18.65425,16,4.506629731110968,1.126657432777742,0.0,1.0,0.0,1,False
2018-05-06,20.1901,20,4.736299109286868,1.0590686770137143,0.0,0.95,0.05,2,True
2018-05-07,22.792166666666667,18,4.165850781688431,0.98190044571439,0.0,0.9444444444444444,0.05555555555555555,2,True
2018-05-08,16.836857142857145,14,2.75016952924005,0.7350137238544033,0.0,1.0,0.0,1,False
2018-05-09,18.069565217391304,23,4.902244864494475,1.0221887154843694,0.0,0.9130434782608695,0.08695652173913043,2,True
2018-05-10,22.66175,40,3.381366813234113,0.534641036716249,0.0,0.95,0.05,2,True
2018-05-11,18.6948,15,9.606786114884773,2.480461508901692,0.0,1.0,0.0,1,False
2018-05-12,19.817636363636364,11,5.046754110767183,1.5216536176907691,0.0,1.0,0.0,1,False
2018-05-13,21.6997,20,4.198244860088934,0.938756089334795,0.0,1.0,0.0,1,False
2018-05-14,17.856074074074076,27,23.995042965524757,4.617848171787451,0.0,0.4444444444444444,0.5555555555555556,2,True
2018-05-16,13.323368421052631,19,10.498484928844238,2.408517624479833,0.0,0.0,1.0,1,False
2018-05-19,22.689903225806454,31,5.590245846441452,1.004037793654041,0.0,1.0,0.0,1,False
2018-05-20,22.962,11,4.493600405020455,1.3548715001129006,0.0,1.0,0.0,1,False
2018-05-21,22.60511111111111,9,3.013149201601394,1.0043830672004648,0.0,1.0,0.0,1,False
2018-05-22,23.13977777777778,9,3.969447593109707,1.3231491977032357,0.0,1.0,0.0,1,False
2018-05-25,31.7064375,16,8.058552921947795,2.014638230486949,0.0,1.0,0.0,1,False
2018-05-26,32.36533333333333,21,5.960681616504386,1.3007273667220518,0.0,1.0,0.0,1,False
2018-05-27,27.38590909090909,11,5.761115212431451,1.7370415939676151,0.0,1.0,0.0,1,False
2018-05-28,28.084285714285716,28,9.012179634649755,1.7031418631374422,0.0,0.9285714285714286,0.07142857142857142,2,True
2018-05-31,31.0165,40,5.670746154494835,0.8966236940422381,0.0,1.0,0.0,1,False
2018-06-01,32.70216216216216,37,11.918734805417136,1.959427931971692,0.0,0.972972972972973,0.02702702702702703,2,True
2018-06-03,36.13113333333333,15,7.979672566381822,2.060342597185666,0.0,0.9333333333333333,0.06666666666666667,2,True
2018-06-04,37.83796551724138,29,5.72179513216637,1.0625106820474433,0.0,0.9310344827586207,0.06896551724137931,2,True
2018-06-05,30.869142857142858,14,6.117035303241179,1.634846451966381,0.0,0.8571428571428571,0.14285714285714285,2,True
2018-06-06,36.74284615384615,26,5.487032558258117,1.0760956187029647,0.0,0.9230769230769231,0.07692307692307693,2,True
2018-06-07,31.4276,10,6.390145472174759,2.020741427188436,0.0,1.0,0.0,1,False
2018-06-10,35.66488888888889,27,7.124131398246889,1.3710397268400354,0.0,1.0,0.0,1,False
2018-06-11,40.6178125,16,8.755583842849466,2.1888959607123666,0.0,1.0,0.0,1,False
2018-06-12,44.604703703703706,27,8.51922626865399,1.6395258598315705,0.0,1.0,0.0,1,False
2018-06-13,44.576846153846155,26,6.255354971173468,1.2267760408639672,0.0,1.0,0.0,1,False
2018-06-16,34.3057,20,5.847655833525807,1.3075755952786898,0.0,1.0,0.0,1,False
2018-06-17,41.51831818181818,22,10.572289617253317,2.2540197199173893,0.0,1.0,0.0,1,False
2018-06-18,48.995333333333335,27,7.439253245195638,1.431684954561166,0.0,0.9629629629629629,0.037037037037037035,2,True
2018-06-19,45.836000000000006,11,4.857339004022676,1.4645428141728922,0.0,1.0,0.0,1,False
2018-06-20,56.77911111111111,18,3.4526058000382145,0.8137869913236756,0.0,1.0,0.0,1,False
2018-06-21,55.138333333333335,15,9.559514629539565,2.46825606386886,0.0,1.0,0.0,1,False
2018-06-22,63.806062499999996,16,7.308034669400976,1.827008667350244,0.0,0.9375,0.0625,2,True
2018-06-23,66.2301875,16,20.762340340847096,5.190585085211774,0.0,0.5625,0.4375,2,True
2018-06-24,63.95115625,32,12.80500971044051,2.2636272998530185,0.0,0.0,1.0,1,False
2018-06-25,61.77827272727273,22,11.582829061370761,2.469467453308829,0.0,0.5,0.5,2,True
2018-06-26,66.24853333333333,15,42.82954694044533,11.058541468396907,0.0,0.5333333333333333,0.4666666666666667,2,True
2018-06-27,72.15845454545455,11,10.558269482861636,3.183438028191981,0.0,0.8181818181818182,0.18181818181818182,2,True
2018-06-29,64.23507407407408,27,14.015084518875547,2.6972042732293846,0.0,0.7037037037037037,0.2962962962962963,2,True
2018-06-30,64.02467741935484,31,9.901755818665352,1.7784078444067664,0.0,0.9032258064516129,0.0967741935483871,2,True
2018-07-01,67.37548,25,12.002398698176961,2.4004797396353923,0.0,1.0,0.0,1,False
2018-07-02,68.62178571428572,14,8.90756138758675,2.380645918857593,0.0,1.0,0.0,1,False
2018-07-03,61.9965,8,9.244640609564005,3.2684740323276227,0.0,0.5,0.5,2,True
2018-07-04,72.24799999999999,18,13.331970839699139,3.1423756624441905,0.0,0.8333333333333334,0.16666666666666666,2,True
2018-07-05,87.66970270270271,37,13.026918406098929,2.141612193672183,0.0,1.0,0.0,1,False
2018-07-06,83.96079999999999,10,7.906964550318914,2.5004017357216815,0.0,1.0,0.0,1,False
2018-07-09,112.34171428571429,21,12.387002487054149,2.703065549072947,0.0,0.8095238095238095,0.19047619047619047,2,True
2018-07-10,113.35022222222223,9,20.424479300448382,6.808159766816128,0.0,0.8888888888888888,0.1111111111111111,2,True
2018-07-11,110.10623529411765,17,14.34514276475409,3.479208166685063,0.0,0.7058823529411765,0.29411764705882354,2,True
2018-07-12,110.80381818181819,11,19.477921530893294,5.872814310359809,0.0,0.0,1.0,1,False
2018-07-13,106.22469565217392,23,17.45956629533918,3.640571235763301,0.0,0.0,1.0,1,False
2018-07-14,132.0970909090909,11,12.123074102343386,3.655244373013419,0.0,0.0,1.0,1,False
2018-07-16,135.5014,15,15.770434348579538,4.0719086396337305,0.0,0.0,1.0,1,False
2018-07-20,115.42856,25,16.463276856081844,3.2926553712163686,0.0,0.0,1.0,1,False
2018-07-21,102.94178571428571,28,16.79886640434108,3.1746873438345937,0.0,0.0,1.0,1,False
2018-07-22,88.87784615384615,13,16.77950859851659,4.653798356080036,0.0,0.0,1.0,1,False
2018-07-23,106.91,14,9.571307233280423,2.558039457891897,0.0,0.0,1.0,1,False
2018-07-24,119.10719999999999,25,13.951707117768777,2.7903414235537554,0.0,0.0,1.0,1,False
2018-07-25,121.25256521739131,23,18.496545033221963,3.8567962496825743,0.0,0.0,1.0,1,False
2018-07-26,118.65164285714286,14,13.17519723750854,3.5212195761376752,0.0,0.0,1.0,1,False
2018-07-27,118.88883333333332,18,12.996906243862988,3.0634001798271,0.0,0.0,1.0,1,False
2018-07-28,111.2639,10,20.188519088553498,6.384170290561562,0.0,0.0,1.0,1,False
2018-07-29,105.24276923076923,13,14.728694947583591,4.08500498878308,0.0,0.0,1.0,1,False
2018-07-30,111.67,15,16.22179303547281,4.18844895146731,0.0,0.0,1.0,1,False
2018-07-31,126.14564285714286,14,10.01997516968475,2.6779510077816018,0.0,0.0,1.0,1,False
2018-08-01,103.41778260869565,23,24.753999028543614,5.16156560300617,0.0,0.0,1.0,1,False
2018-08-02,101.34246153846154,13,7.936256365728372,2.201121481681626,0.0,0.0,1.0,1,False
2018-08-03,89.45344444444444,9,24.56601295545897,8.18867098515299,0.0,0.0,1.0,1,False
2018-08-05,88.0467,30,40.13844181996211,7.32824333596732,0.0,0.0,1.0,1,False
2018-08-06,89.2075,28,22.79386976636319,4.30763648704221,0.0,0.0,1.0,1,False
2018-08-07,98.72822222222221,18,22.578137829105067,5.3217181218415694,0.0,0.0,1.0,1,False
2018-08-08,102.74409523809524,21,28.704334759587724,6.263799371864895,0.0,0.0,1.0,1,False
2018-08-09,94.37935714285713,28,35.58725657915608,6.725359339392441,0.0,0.0,1.0,1,False
2018-08-10,92.52425,20,22.4565697663524,5.021441653903053,0.0,0.0,1.0,1,False
2018-08-11,88.76166666666666,12,10.531539154829025,3.040193483010811,0.0,0.0,1.0,1,False
2018-08-13,125.080625,16,26.874689705805597,6.718672426451399,0.0,0.0,1.0,1,False
2018-08-14,114.70865714285713,35,79.24261425110595,13.394446518026555,0.0,0.0,1.0,1,False
2018-08-15,87.24466666666667,27,29.02153349073488,5.585196724390507,0.0,0.0,1.0,1,False
2018-08-16,72.7166111111111,18,34.94137694370704,8.235761526963511,0.0,0.0,1.0,1,False
2018-08-17,81.26819047619048,21,21.859169018100953,4.770061745441959,0.0,0.0,1.0,1,False
2018-08-19,81.40419230769231,26,29.763239161111787,5.837051433470691,0.0,0.0,1.0,1,False
2018-08-20,63.02645714285714,35,36.505692555563776,6.170588277029172,0.0,0.0,1.0,1,False
2018-08-21,80.6156,20,26.44373235142279,5.912998311659171,0.0,0.0,1.0,1,False
2018-08-22,73.43204761904762,21,6.429619222599351,1.403057941776412,0.0,0.0,1.0,1,False
2018-08-24,50.14725000000001,12,18.36971409746835,5.302879689554908,0.0,0.0,1.0,1,False
2018-08-25,66.54033333333334,12,21.86522982991836,6.3119481640982,0.0,0.0,1.0,1,False
2018-08-26,62.46104761904762,21,16.33658974044519,3.564936146810908,0.0,0.0,1.0,1,False
2018-08-27,75.66338095238095,21,9.756466883437831,2.1290356194611313,0.0,0.0,1.0,1,False
2018-08-28,66.61153333333333,30,21.773621530037975,3.9753012235273157,0.0,0.0,1.0,1,False
2018-08-29,61.2368947368421,19,16.36656066460831,3.7547465258081845,0.0,0.0,1.0,1,False
2018-09-01,60.128190476190476,21,28.90283409221152,6.307115477443312,0.0,0.0,1.0,1,False
2018-09-02,67.9149,20,14.147040210811443,3.163374359179734,0.0,0.0,1.0,1,False
2018-09-03,60.82,16,10.759806113494799,2.6899515283736997,0.0,0.0,1.0,1,False
2018-09-04,65.177,19,14.916177261990121,3.42200575310285,0.0,0.0,1.0,1,False
2018-09-05,73.79625,36,8.839453920996961,1.4732423201661602,0.0,0.0,1.0,1,False
2018-09-06,58.586999999999996,14,16.010460825540086,4.2789756438240625,0.0,0.0,1.0,1,False
2018-09-07,56.0480625,16,19.95938910377353,4.989847275943382,0.0,0.0,1.0,1,False
2018-09-08,62.185272727272725,11,11.297656917174542,3.4063717276755683,0.0,0.0,1.0,1,False
2018-09-10,47.3010625,16,29.069766256298543,7.267441564074636,0.0,0.0,1.0,1,False
2018-09-12,65.91817142857143,35,15.959387267992089,2.697628810480726,0.0,0.0,1.0,1,False
2018-09-14,72.65361904761906,21,21.5580276799066,4.704347317958344,0.0,0.0,1.0,1,False
2018-09-15,52.17135714285714,14,14.023462277456758,3.7479279441851285,0.0,0.0,1.0,1,False
2018-09-16,51.95007692307692,13,22.94328777827893,6.363323116331612,0.0,0.0,1.0,1,False
2018-09-17,68.5638,30,11.768667792651511,2.148654940606588,0.0,0.0,1.0,1,False
2018-09-18,68.00560869565217,23,37.292545219873155,7.776033215218816,0.0,0.0,1.0,1,False
2018-09-19,62.32982352941176,17,27.321125050579667,6.626346140838153,0.0,0.0,1.0,1,False
2018-09-21,66.97493333333334,15,12.261694222640024,3.165955834704834,0.0,0.0,1.0,1,False
2018-09-22,64.50075,8,5.983434889043964,2.115463692415582,0.0,0.0,1.0,1,False
2018-09-23,56.19137777777778,45,11.686549440759372,1.7421279314633404,0.0,0.0,1.0,1,False
2018-09-25,54.86034482758621,29,11.502372557358582,2.135936961877143,0.0,0.0,1.0,1,False
2018-09-26,55.32853846153846,26,12.049060395668267,2.363015156845019,0.0,0.0,1.0,1,False
2018-09-29,51.3365,8,17.175022453717908,6.072287422027574,0.0,0.0,1.0,1,False
2018-09-30,56.562999999999995,28,17.113781037731187,3.234200615560687,0.0,0.0,1.0,1,False
2018-10-01,67.7189375,16,71.67826284675967,17.919565711689916,0.0,0.0,1.0,1,False
2018-10-04,53.02611111111111,18,10.330096121008799,2.434827005824724,0.0,0.0,1.0,1,False
2018-10-06,55.867074074074075,27,10.233137201968031,1.9693681727368721,0.0,0.0,1.0,1,False
2018-10-07,41.3696,25,9.752768876067968,1.9505537752135935,0.0,0.0,1.0,1,False
2018-10-19,42.694,10,6.224305690864912,1.968298283628102,0.0,0.0,1.0,1,False
2018-10-20,41.657333333333334,33,4.230987094244871,0.7365203157449565,0.0,0.0,1.0,1,False
2018-10-22,41.510555555555555,27,8.108789952093932,1.5605373538811882,0.0,0.0,1.0,1,False
2018-10-23,35.619684210526316,38,13.300812810166727,2.157676756259498,0.0,0.0,1.0,1,False
2018-10-28,32.52548387096774,31,5.813421206547069,1.0441212716107446,0.0,0.0,1.0,1,False
2018-10-29,28.399576923076925,26,6.697118808401576,1.3134130572649576,0.0,0.0,1.0,1,False
2018-10-31,25.9422,25,5.661690089246026,1.132338017849205,0.0,0.0,1.0,1,False
2018-11-01,24.24272222222222,18,12.728082743683958,3.000037873187468,0.0,0.0,1.0,1,False
2018-11-02,10.230944444444443,18,22.35410409080656,5.268912863319754,0.0,0.0,1.0,1,False
2018-11-03,24.506999999999998,10,17.73118867983757,5.60709418504808,0.0,0.0,1.0,1,False
2018-11-04,15.721250000000001,20,10.900141968534657,2.4373458406041864,0.0,0.0,1.0,1,False
2018-11-05,27.5827,10,31.385388936219634,9.924931428870316,0.0,0.0,1.0,1,False
2018-11-07,27.65755882352941,34,6.757240481193291,1.158857181992335,0.0,0.0,1.0,1,False
2018-11-08,24.296652173913042,23,4.729287440164702,0.986124599493426,0.0,0.0,1.0,1,False
2018-11-09,31.026736842105265,19,4.6017633074737425,1.055716906282712,0.0,0.0,1.0,1,False
2018-11-10,16.6285,12,19.371832595056905,5.592166381726235,0.0,0.0,1.0,1,False
2018-11-11,29.4305,8,6.736826679846063,2.3818279144988024,0.0,0.0,1.0,1,False
2018-11-12,29.335675,40,7.801153867274856,1.2334707299009717,0.0,0.0,1.0,1,False
2018-11-16,27.439433333333334,30,3.191651142064822,0.5827131087320095,0.0,0.0,1.0,1,False
2018-11-17,21.962536585365854,41,5.77489289986213,0.9018867486752701,0.0,0.0,1.0,1,False
2018-11-18,20.2184,15,4.724030267835778,1.2197393702871822,0.0,0.0,1.0,1,False
2018-11-19,17.83855882352941,34,13.243243384644101,2.271197503164353,0.0,0.0,1.0,1,False
