origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2016-11,gradient boosting,12,2017-11,25.374715545818813,24.726785832255885,81,22.886613197139848,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",-0.6479297135629274,0.028310423564282525
2016-12,ordinary least squares,1,2017-01,15.607709155873291,12.779323304793628,82,22.59656942104823,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-2.8283858510796627,0.1251688164861468
2016-12,ridge,1,2017-01,15.400010063286382,12.779323304793628,82,22.59656942104823,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-2.620686758492754,0.11597719590353567
2016-12,random forest,1,2017-01,17.875042564951695,12.779323304793628,82,22.59656942104823,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-5.0957192601580665,0.22550853473410487
2016-12,gradient boosting,1,2017-01,18.920989565812924,12.779323304793628,82,22.59656942104823,6,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag2, flux_lag12",-6.141666261019296,0.2717964017714327
2016-12,ordinary least squares,3,2017-03,11.33987148193927,12.137530418720104,82,22.59656942104823,3,"sin_year, cos_year, year_fraction",0.7976589367808344,0.035300001602802236
2016-12,ridge,3,2017-03,11.3943351139041,12.137530418720104,82,22.59656942104823,3,"sin_year, cos_year, year_fraction",0.7431953048160036,0.03288974051626318
2016-12,random forest,3,2017-03,11.67596737967738,12.137530418720104,82,22.59656942104823,3,"sin_year, cos_year, year_fraction",0.46156303904272455,0.020426243932974545
2016-12,gradient boosting,3,2017-03,13.99459805870363,12.137530418720104,82,22.59656942104823,3,"sin_year, cos_year, year_fraction",-1.8570676399835264,0.08218360961702917
2016-12,ordinary least squares,6,2017-06,43.689055351746724,64.03962290501559,82,22.59656942104823,4,"sin_year, cos_year, year_fraction, flux_lag12",20.350567553268867,0.9006042985583794
2016-12,ridge,6,2017-06,43.77866955909244,64.03962290501559,82,22.59656942104823,4,"sin_year, cos_year, year_fraction, flux_lag12",20.26095334592315,0.8966384661492243
2016-12,random forest,6,2017-06,37.89120942258793,64.03962290501559,82,22.59656942104823,4,"sin_year, cos_year, year_fraction, flux_lag12",26.148413482427664,1.1571851016495878
2016-12,gradient boosting,6,2017-06,44.91190728435014,64.03962290501559,82,22.59656942104823,4,"sin_year, cos_year, year_fraction, flux_lag12",19.127715620665448,0.8464875912911092
2016-12,ordinary least squares,12,2017-12,15.427714768179113,15.912696746808685,82,22.59656942104823,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",0.4849819786295715,0.02146263751779157
2016-12,ridge,12,2017-12,15.406493643915475,15.912696746808685,82,22.59656942104823,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",0.5062031028932097,0.022401767872856495
2016-12,random forest,12,2017-12,13.203575733417916,15.912696746808685,82,22.59656942104823,5,"sin_year, cos_year, year_fraction, flux_lag12, flux_lag13",2.709121013390769,0.11989081010090318
