origin,method,horizon,target,forecast,actual,train_n,mase_scale,n_predictors,predictors,error,scaled
2019-03,gradient boosting,3,2019-06,-1.628953113594481,-1.6886780421762355,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.05972492858175449,0.217051533961171
2019-03,ordinary least squares,6,2019-09,-0.7553096733948209,-0.8985479651631065,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.14323829176828562,0.5205546777293586
2019-03,ridge,6,2019-09,-0.7532875579583468,-0.8985479651631065,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.14526040720475974,0.5279034225124097
2019-03,random forest,6,2019-09,-0.8136561433130176,-0.8985479651631065,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.08489182185008892,0.3085127197447872
2019-03,gradient boosting,6,2019-09,-0.7742327502138824,-0.8985479651631065,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.12431521494922415,0.4517846858955448
2019-03,ordinary least squares,12,2020-03,-0.33823056007875435,-0.2968551198120847,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",0.04137544026666967,0.15036606977112335
2019-03,ridge,12,2020-03,-0.335964964926509,-0.2968551198120847,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",0.039109845114424335,0.14213247427244124
2019-03,random forest,12,2020-03,-0.24739438295292077,-0.2968551198120847,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.04946073685916391,0.1797495461453089
2019-03,gradient boosting,12,2020-03,-0.3359870230023063,-0.2968551198120847,123,0.2751647384921908,4,"sin_year, cos_year, year_fraction, flux_lag12",0.03913190319022164,0.14221263743549106
2019-04,ordinary least squares,1,2019-05,-0.8635189826969466,-1.1540291790223325,124,0.2754863656811567,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.2905101963253859,1.054535659531033
2019-04,ridge,1,2019-05,-0.8580027503360268,-1.1540291790223325,124,0.2754863656811567,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.2960264286863057,1.0745592724865438
2019-04,random forest,1,2019-05,-1.0018733600456726,-1.1540291790223325,124,0.2754863656811567,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.15215581897665986,0.5523170578712504
2019-04,gradient boosting,1,2019-05,-0.9841744181539742,-1.1540291790223325,124,0.2754863656811567,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",-0.16985476086835827,0.6165632206457191
2019-04,ordinary least squares,3,2019-07,-1.7312256060254398,-1.174010175717488,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",0.557215430307952,2.0226606457644576
2019-04,ridge,3,2019-07,-1.7186889692420777,-1.174010175717488,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",0.5446787935245898,1.9771533599415658
2019-04,random forest,3,2019-07,-1.6507744460300984,-1.174010175717488,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",0.4767642703126105,1.7306274636633359
2019-04,gradient boosting,3,2019-07,-1.658915336513142,-1.174010175717488,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",0.48490516079565404,1.760178437857339
2019-04,ordinary least squares,6,2019-10,-0.3536591504453992,-0.5467088262173658,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.19304967577196663,0.7007594560792133
2019-04,ridge,6,2019-10,-0.3554950510781142,-0.5467088262173658,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.19121377513925164,0.694095240127271
2019-04,random forest,6,2019-10,-0.46742815930870507,-0.5467088262173658,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.07928066690866076,0.2877843580847804
2019-04,gradient boosting,6,2019-10,-0.41189597135840844,-0.5467088262173658,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.1348128548589574,0.4893630743780167
2019-04,ordinary least squares,12,2020-04,-0.5084038529203008,-0.6731386759965559,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.1647348230762551,0.5979781346671669
2019-04,ridge,12,2020-04,-0.5116793422986988,-0.6731386759965559,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.16145933369785703,0.5860882926043874
2019-04,random forest,12,2020-04,-0.5384397649910161,-0.6731386759965559,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.13469891100553977,0.4889494646041323
2019-04,gradient boosting,12,2020-04,-0.5734016849521884,-0.6731386759965559,124,0.2754863656811567,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.0997369910443675,0.36203966318899944
2019-05,ordinary least squares,1,2019-06,-1.8093777456521454,-1.6886780421762355,125,0.2763754761497117,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.12069970347590986,0.4367236382815935
2019-05,ridge,1,2019-06,-1.7899485098154289,-1.6886780421762355,125,0.2763754761497117,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.10127046763919334,0.3664234940452367
2019-05,random forest,1,2019-06,-2.063548625409757,-1.6886780421762355,125,0.2763754761497117,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.3748705832335213,1.3563815011953344
2019-05,gradient boosting,1,2019-06,-1.779590900314011,-1.6886780421762355,125,0.2763754761497117,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.09091285813777539,0.32894690731723314
2019-05,ordinary least squares,3,2019-08,-1.48347260109372,-1.039966131075911,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",0.4435064700178091,1.6047243995612803
2019-05,ridge,3,2019-08,-1.467958609360966,-1.039966131075911,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",0.42799247828505504,1.5485906501096824
2019-05,random forest,3,2019-08,-1.5124930865769277,-1.039966131075911,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",0.47252695550101675,1.7097282366871454
2019-05,gradient boosting,3,2019-08,-1.3696265528282974,-1.039966131075911,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",0.3296604217523864,1.1927991091865562
2019-05,ordinary least squares,6,2019-11,-0.20211138517677302,-0.5525958037474524,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.3504844185706794,1.2681458697182784
2019-05,ridge,6,2019-11,-0.20948500036811293,-0.5525958037474524,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.3431108033793395,1.2414661682698558
2019-05,random forest,6,2019-11,-0.10565284561031885,-0.5525958037474524,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.4469429581371336,1.6171585278247556
2019-05,gradient boosting,6,2019-11,-0.1895175642456811,-0.5525958037474524,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.3630782395017713,1.313713664323433
2019-05,ordinary least squares,12,2020-05,-0.7799932805636233,-0.7575445416881608,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",0.022448738875462504,0.08122550954304678
2019-05,ridge,12,2020-05,-0.7877477205984256,-0.7575445416881608,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",0.030203178910264805,0.10928313659025174
2019-05,random forest,12,2020-05,-0.7208014520321717,-0.7575445416881608,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",-0.03674308965598905,0.13294627355462404
2019-05,gradient boosting,12,2020-05,-0.8179902026427335,-0.7575445416881608,125,0.2763754761497117,4,"sin_year, cos_year, year_fraction, flux_lag12",0.06044566095457271,0.2187084823757282
2019-06,ordinary least squares,1,2019-07,-1.723028284960527,-1.174010175717488,126,0.2760293105130208,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.5490181092430391,1.9889848227445428
2019-06,ridge,1,2019-07,-1.7156031238462428,-1.174010175717488,126,0.2760293105130208,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.5415929481287549,1.9620849217866194
2019-06,random forest,1,2019-07,-1.6287721850342638,-1.174010175717488,126,0.2760293105130208,5,"sin_year, cos_year, year_fraction, flux_lag1, flux_lag12",0.4547620093167759,1.6475134777229534
